source_id,ra,dec,parallax,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
4057557004415065728,266.00004745228034,-28.54825657032588,1.8962528796091935,17.957546,19.21883,16.833248
4057157327643745024,266.00033406693217,-28.9773780038035,0.8054551528423307,16.011564,16.78224,15.146309
4057096064229433600,266.0004789141217,-29.3055511722568,0.8697865052135887,16.259737,17.047785,15.391001
4057161592550215808,266.00055447530093,-28.86150330607374,0.590188279463301,15.086987,16.207298,14.048515
4057553461068847872,266.0006070246131,-28.625672695009882,0.6974566195918148,16.845787,17.722002,15.916665
4057553048750751872,266.0008820150115,-28.666745479021948,0.9849302447282567,18.375692,19.50707,17.323053
4057564456185412480,266.00091771449627,-28.450591963869496,0.5566383098605354,16.45129,17.326708,15.508994
4057553053045066752,266.0009812284135,-28.673377923365543,0.6297853976715674,17.893091,18.889462,16.94742
4057557000122045952,266.00113286227497,-28.548351154251307,0.6867846197517756,15.939622,16.6337,15.121505
4057553156124300672,266.0011410056968,-28.64169215109071,0.5432263675234308,16.947086,17.762325,16.011644
4057553151831183616,266.0011953594862,-28.642519017344565,0.5821718332924593,16.381903,18.528427,15.008525
4057100019898957568,266.0012031877281,-29.18546191426393,0.8829650833433563,17.02933,17.869862,16.09891
4057099500203405184,266.00125749191346,-29.256874657607067,0.7318789759211588,15.29314,15.987437,14.4669695
4057099607582074624,266.0013194755242,-29.24709818585444,1.140649541048074,10.594157,11.304954,9.776597
4057099603292567040,266.0013264436755,-29.236318291311335,0.5994276252453138,16.749895,17.554516,15.849066
4057550304273327360,266.0013352641072,-28.74527133909448,0.561547226916417,15.915824,16.828878,14.969348
4057550299971538560,266.0014000101483,-28.750887153736684,0.521757250825018,16.598375,17.839497,15.506001
4057107166724567808,266.0016349804903,-29.10872933013392,0.5369214495740627,16.556442,17.452608,15.623468
4057564563565155712,266.001665913289,-28.424089192154383,0.35833092177126963,15.335913,16.28084,14.365396
4057550819669417856,266.0017197154918,-28.68137035079005,0.5986296509487962,10.758153,11.215056,10.110278
4057161485172220672,266.0020626499096,-28.884151898333126,0.9942229632982322,17.194437,18.077147,16.271563
4057156468650221568,266.0020841918404,-29.013491229881385,0.5451209831481714,16.533243,17.275074,15.608003
4057157636881415424,266.0021676826272,-28.961421209589997,0.41991172975847857,15.270323,17.03205,14.017955
4057157327643726592,266.0022424255831,-28.987828397215985,0.6563851535887762,15.7833605,16.47603,14.968
4057564460489943808,266.0023961789641,-28.44281763111386,0.7264065842757308,16.357813,17.19618,15.4616165
4060567364174231936,266.0025278953781,-28.402340703585157,2.4471149264732097,19.592472,20.99109,18.350069
4057107162425433088,266.00267362709684,-29.114500954583814,0.7319916645507905,16.961637,17.89989,15.982625
4057107544681691776,266.00267970288667,-29.100906308035274,0.4034618040933918,15.539134,17.282778,14.293572
4057099607582078080,266.0027146306936,-29.23698185921587,0.48157134628579945,14.629157,15.308074,13.809026
4057550819669419776,266.00273601988846,-28.676089427711045,1.1573762009806072,15.050823,15.499812,14.425495
4057161588251471872,266.00289466134063,-28.852440471824153,1.4565799037502736,15.129224,15.658606,14.438063
4057564043868491008,266.0029171201422,-28.495654859400197,0.4669285693808399,16.782846,17.744524,15.802352
4057550338633400832,266.0029533629723,-28.737025869635698,1.171161798114961,14.149228,14.581779,13.545146
4057552292836496768,266.00296610729714,-28.673788743046323,0.5929143004716626,16.275064,17.045307,15.408168
